playerId,playerName,nationality,club,overall
8093,邓涵文,China PR,Guangzhou Evergrande Taobao FC,67
8094,Lalas Abubakar,Ghana,Colorado Rapids,67
8095,Éric Curbelo de la Fe,Spain,UD Las Palmas,67
8096,奥奈 武,Japan,Oita Trinita,67
8097,Cristian Colmán,Paraguay,FC Dallas,67
8098,André Alexandre Antunes Pedrosa,Portugal,Vitória de Setúbal,67
8099,Rico Preißinger,Germany,1. FC Magdeburg,67
8100,Valeriane Gvilia,Georgia,Legia Warszawa,67
8101,Mohammed Adams,England,Atlanta United,67
8102,Juan Diego Molina Martínez,Spain,AD Alcorcón,67
8103,Umut Meraş,Turkey,Le Havre AC,67
8104,Xavier Arreaga,Ecuador,Seattle Sounders FC,67
8105,Vukan Savićević,Montenegro,Wisła Kraków,67
8106,Jérémy Mellot,France,En Avant de Guingamp,67
8107,Rômulo da Silva Machado,Brazil,Portimonense SC,67
8108,高木 大輔,Japan,Gamba Osaka,67
8109,Mark Gillespie,England,Motherwell,67
8110,Jake Forster-Caskey,England,Charlton Athletic,67
8111,Louis Bostyn,Belgium,SV Zulte-Waregem,67
8112,Piotr Parzyszek,Poland,Piast Gliwice,67
8113,Curtis Edwards,England,Djurgårdens IF,67
8114,Abdulyussuf Adedeji Adeniyi Oshilaja,England,Charlton Athletic,67
8115,Thomas Grøgaard,Norway,SK Brann,67
8116,Andreas Leitner,Austria,FC Admira Wacker Mödling,67
8117,Jack  Baldwin,England,Sunderland,67
8118,Davide Marsura,Italy,Livorno,67
8119,Alan Omar Mendoza López,Mexico,U.N.A.M.,67
8120,Bruno Felipe de Abreu Barbosa,Brazil,CD Aves,67
8121,Bright Edomwonyi,Nigeria,FK Austria Wien,67
8122,Andrés Tomás Prieto Albert,Spain,RCD Espanyol,67
8123,Simone Pasa,Italy,Pordenone,67
8124,Adam Deja,Poland,Arka Gdynia,67
8125,Ronwen Williams,South Africa,South Africa,67
8126,Luis Alberto Cabrera Figueroa,Chile,Audax Italiano,67
8127,Joost van Aken,Netherlands,VfL Osnabrück,67
8128,Tuur Dierckx,Belgium,Waasland-Beveren,67
8129,Cédric Hountondji,Benin,Clermont Foot 63,67
8130,Patryk Lipski,Poland,Lechia Gdańsk,67
8131,Joaquim Claude Gonçalves Araújo,Portugal,Gil Vicente FC,67
8132,Patrick Ciurria,Italy,Pordenone,67
8133,Joan Campins Vidal,Spain,Royal Excel Mouscron,67
8134,Moisés Delgado López,Spain,Racing Santander,67
8135,Bill Tuiloma,New Zealand,Portland Timbers,67
8136,Leonel López,Mexico,Club América,67
8137,Fausto Grillo,Argentina,Göztepe SK,67
8138,Mikey Devlin,Scotland,Aberdeen,67
8139,Andy Polo,Peru,Portland Timbers,67
8140,Marco Pinato,Italy,Pisa,67
8141,Alexander Bono,United States,Toronto FC,67
8142,Marko Poletanović,Serbia,Jagiellonia Białystok,67
8143,안현범 安铉范,Korea Republic,Jeju United FC,67
8144,Franck-Yves Bambock,France,Clube Sport Marítimo,67
8145,Stefan Marinović,New Zealand,Wellington Phoenix,67
8146,Sultan Abdullah Al Ghannam,Saudi Arabia,Al Nassr,67
8147,구성윤 具圣润,Korea Republic,Hokkaido Consadole Sapporo,67
8148,Gabriele Rolando,Italy,Sampdoria,67
8149,Jesper Nyholm,Sweden,AIK,67
8150,Zoran Arsenić,Croatia,Jagiellonia Białystok,67
8151,Tobias Müller,Germany,1. FC Magdeburg,67
8152,Jean-Claude Billong,France,US Salernitana 1919,67
8153,Frantzdy Pierrot,Haiti,Royal Excel Mouscron,67
8154,Leandro Vilela Sales Teixeira,Brazil,Vitória de Setúbal,67
8155,Pablo Trigueros Estrada,Spain,SD Ponferradina,67
8156,Tom Flanagan,Northern Ireland,Sunderland,67
8157,Jayden Stockley,England,Preston North End,67
8158,Luc Castaignos,Netherlands,Gyeongnam FC,67
8159,Kristoffer Barmen,Norway,SK Brann,67
8160,Jonas Knudsen,Denmark,Malmö FF,67
8161,Marvin Potzmann,Austria,SK Rapid Wien,67
8162,John Lundstram,England,Sheffield United,67
8163,George Moncur,England,Luton Town,67
8164,Massadio Haïdara,France,Racing Club de Lens,67
8165,Chukwuemeka Ademola Amachi Aneke,England,Charlton Athletic,67
8166,Václav Hladký,Czech Republic,St. Mirren,67
8167,李可,China PR,Beijing Sinobo Guoan FC,67
8168,Rob Hall,England,Oxford United,67
8169,Rory  McKenzie,Scotland,Kilmarnock,67
8170,Shawn Parker,Germany,SpVgg Greuther Fürth,67
8171,Dylan McGeouch,Scotland,Sunderland,67
8172,Lukáš Zima,Czech Republic,Livorno,67
8173,Marco Chiosa,Italy,Virtus Entella,67
8174,Ryan Meara,Republic of Ireland,New York Red Bulls,67
8175,Maxim Belyaev,Russia,Russia,67
8176,Robin Pröpper,Netherlands,Heracles Almelo,67
8177,Kolja Pusch,Germany,1. FC Heidenheim 1846,67
8178,Frederik Holst,Denmark,IF Elfsborg,67
8179,Luis Valcarce Vidal,Spain,SD Ponferradina,67
8180,Leonardo Bertone,Switzerland,FC Cincinnati,67
8181,El-Hadji Ba,France,Racing Club de Lens,67
8182,Jefferson Nogueira Junior,Brazil,Gazişehir Gaziantep F.K.,67
8183,Sam Lundholm,Sweden,IK Sirius,67
8184,Lucas Alves de Araujo,Brazil,FC Luzern,67
8185,Nicolai Poulsen,Denmark,Aarhus GF,67
8186,Carlos Julio Robles Rocha,Colombia,Deportes Tolima,67
8187,Juan Pablo Zuluaga Estrada,Colombia,América de Cali,67
8188,Nicolás Palacios Vidal,Colombia,Independiente Medellín,67
8189,Sebastián Moyano,Argentina,Unión de Santa Fe,67
8190,Lucas Melano,Argentina,Atlético Tucumán,67
8191,Duncan Watmore,England,Sunderland,67
8192,Sebastian Mrowca,Poland,SV Wehen Wiesbaden,67
8193,Raphael da Silva Arruda,Brazil,Al Faisaly,67
8194,Mario Pavelic,Austria,Sarpsborg 08 FF,67
8195,Diego Mendoza,Argentina,Club Atlético Huracán,67
8196,Abdulmajeed Al Sulayhim,Saudi Arabia,Al Shabab,67
8197,Estéfano Arango González,Colombia,Alianza Petrolera,67
8198,Joris Kayembe,Belgium,FC Nantes,67
8199,Pablo Pérez Rodríguez,Spain,Real Sporting de Gijón,67
8200,Javier Alván Salas Salazar,Mexico,Cruz Azul,67
8201,Abdoul Ba,Mauritania,AJ Auxerre,67
8202,Maximilian Dittgen,Germany,SV Wehen Wiesbaden,67
8203,Adrián Arregui,Argentina,Independiente Medellín,67
8204,Fatai Alashe,United States,FC Cincinnati,67
8205,Matt Polster,United States,Rangers FC,67
8206,Róbert Mazáň,Slovakia,CD Tenerife,67
8207,Aboubakary Kanté,Gambia,KSV Cercle Brugge,67
8208,Branislav Niňaj,Slovakia,Fortuna Sittard,67
8209,Christian Alejandro Tabó Hornos,Uruguay,Puebla FC,67
8210,Vladimir Rodić,Montenegro,Hammarby IF,67
8211,Simone Rapp,Switzerland,FC Thun,67
8212,Matej Pučko,Slovenia,Korona Kielce,67
8213,原川 力,Japan,Sagan Tosu,67
8214,福森 晃斗,Japan,Hokkaido Consadole Sapporo,67
8215,Nazareno Damián Solís,Argentina,Club Atlético Aldosivi,67
8216,Victorio Gabriel Ramis,Argentina,Argentinos Juniors,67
8217,José Manuel Aja Livchich,Uruguay,Unión Española,67
8218,Manuel Cabit,France,FC Metz,67
8219,Joaquín Noy,Uruguay,FC Juárez,67
8220,Marwane Saadane,Morocco,Al Fateh,67
8221,Spencer Richey,United States,FC Cincinnati,67
8222,Filip Rogic,Sweden,Örebro SK,67
8223,シュミット・ダニエル,Japan,Sint-Truidense VV,67
8224,Brayner Jesús De Alba Castro,Colombia,La Equidad,67
8225,Tobias Schwede,Germany,SC Paderborn 07,67
8226,Halil Akbunar,Turkey,Göztepe SK,67
8227,Franco Bechtholdt,Argentina,Curicó Unido,67
8228,Santy Ngom,Senegal,FC Nantes,67
8229,Tomáš Hájek,Czech Republic,Vitesse,67
8230,Luis Del Pino,Venezuela,CD Palestino,67
8231,Patricio Álvarez,Peru,Peru,67
8232,Fortune Makaringe,South Africa,Orlando Pirates,67
8233,Carlos Bravo Expósito,Spain,SD Ponferradina,67
8234,Marco Rosafio,Italy,Cittadella,67
8235,Zakaria Naidji,Algeria,Gil Vicente FC,67
8236,Rubén Lobato Cabal,Spain,SD Eibar,67
8237,Simen Søraunet Wangberg,Norway,Tromsø IL,67
8238,Dylan Gissi,Switzerland,Atlético Tucumán,67
8239,Paul Downing,England,Portsmouth,67
8240,Tim Coremans,Netherlands,Sparta Rotterdam,67
8241,Joe Shaughnessy,Republic of Ireland,Southend United,67
8242,Nicolai Larsen,Denmark,FC Nordsjælland,67
8243,Jason Lowe,England,Bolton Wanderers,67
8244,Jonson Clarke-Harris,England,Bristol Rovers,67
8245,Patrick McEleney,Republic of Ireland,Dundalk,67
8246,Noë Dussenne,Belgium,Standard de Liège,67
8247,Russell Teibert,Canada,Vancouver Whitecaps FC,67
8248,Jens Jønsson,Denmark,Atiker Konyaspor,67
8249,Grant Hall,England,Queens Park Rangers,67
8250,Korbinian Vollmann,Germany,FC Hansa Rostock,67
8251,Cristiano Pereira Figueiredo,Portugal,FC Hermannstadt,67
8252,Michael Ihiekwe,England,Rotherham United,67
8253,Moreno Rutten,Netherlands,Crotone,67
8254,Philipp Hofmann,Germany,Karlsruher SC,67
8255,Amos Youga,Central African Rep.,Le Havre AC,67
8256,Hadi Sacko,Mali,Denizlispor,67
8257,Florian Tardieu,France,ESTAC Troyes,67
8258,Yroundu Musavu-King,Gabon,Le Mans FC,67
8259,Declan Gallagher,Scotland,Motherwell,67
8260,Renato Augusto Santos Júnior,Brazil,Shimizu S-Pulse,67
8261,Bruno Godeau,Belgium,Royal Excel Mouscron,67
8262,Krzysztof Kamiński,Poland,Júbilo Iwata,67
8263,Thomas Ebner,Austria,FK Austria Wien,67
8264,Günay Güvenç,Turkey,Gazişehir Gaziantep F.K.,67
8265,Sebastián Rincón Lucumí,Colombia,Club Atlético Aldosivi,67
8266,Francesco Forte,Italy,Waasland-Beveren,67
8267,Víctor Hugo Soto Azcárate,Colombia,Deportes Tolima,67
8268,Emmanuel Boateng,Ghana,DC United,67
8269,Pieros Sotiriou,Cyprus,FC København,67
8270,Alex Castro,Colombia,Deportes Tolima,67
8271,Mario Engels,Germany,SV Sandhausen,67
8272,Mohamed Rayhi,Netherlands,Sparta Rotterdam,67
8273,Nick Besler,United States,Real Salt Lake,67
8274,Dario Melnjak,Croatia,Çaykur Rizespor,67
8275,Patrick Friday Eze,Nigeria,Atiker Konyaspor,67
8276,Bryan Smeets,Netherlands,Sparta Rotterdam,67
8277,Arthur Desmas,France,Rodez Aveyron Football,67
8278,山中 亮輔,Japan,Urawa Red Diamonds,67
8279,Samba Camara,France,Le Havre AC,67
8280,Adi Mehremić,Bosnia Herzegovina,CD Aves,67
8281,Renê Ferreira dos Santos,Brazil,Clube Sport Marítimo,67
8282,Ousseynou Thioune,Senegal,FC Sochaux-Montbéliard,67
8283,Jonatan Tollås Nation,Norway,Vålerenga Fotball,67
8284,Matthieu Dreyer,France,Amiens SC,67
8285,Laurens De Bock,Belgium,Leeds United,67
8286,Michael Smith,England,Rotherham United,67
8287,Tom Aldred,Scotland,Brisbane Roar,67
8288,Rémi Pillot,France,La Berrichonne de Châteauroux,67
8289,Gerrit Nauber,Germany,SV Sandhausen,67
8290,Chris Shields,Republic of Ireland,Dundalk,67
8291,Torgeir Børven,Norway,Odds BK,67
8292,Matej Delač,Croatia,AC Horsens,67
8293,Jacques Zoua Daogari,Cameroon,Cameroon,67
8294,Stefano Pettinari,Italy,Lecce,67
8295,Ramzi Aya,Italy,Pisa,67
8296,Jens Cools,Belgium,KAS Eupen,67
8297,Santiago Alejandro Gallucci Otero,Argentina,Central Córdoba,67
8298,Thilo Leugers,Germany,SV Meppen,67
8299,Nick Marsman,Netherlands,Feyenoord,67
8300,Mathieu Deplagne,France,FC Cincinnati,67
8301,Ryan Johnson Laursen,Denmark,Odense Boldklub,67
8302,Jon Flanagan,England,Rangers FC,67
8303,Eriq  Zavaleta,United States,Toronto FC,67
8304,Kristoffer  Løkberg,Norway,Viking FK,67
8305,Weverson Leandro Oliveira Moura,Brazil,Kashima Antlers,67
8306,Phillipp Steinhart,Germany,TSV 1860 München,67
8307,Ivan Lanni,Italy,Ascoli,67
8308,Gwion Edwards,Wales,Ipswich Town,67
8309,Achraf Lazaar,Morocco,Newcastle United,67
8310,Álvaro Juan Cruz Armada,Spain,Elche CF,67
8311,Cándido Ramírez,Mexico,Monarcas Morelia,67
8312,David Fällman,Sweden,Hammarby IF,67
8313,Tom Pettersson,Sweden,Östersunds FK,67
8314,Fawaz Al Qarni,Saudi Arabia,Al Ittihad,67
8315,Peter van Ooijen,Netherlands,VVV-Venlo,67
8316,Martin Boyle,Australia,Hibernian,67
8317,Marc Endres,Germany,SpVgg Unterhaching,67
8318,Ulrich Taffertshofer,Germany,VfL Osnabrück,67
8319,Ray Andrés Vanegas Zúñiga,Colombia,Deportivo Pasto,67
8320,Matías Catalán,Argentina,Atlético de San Luis,67
8321,Yann Boé-Kane,France,Le Mans FC,67
8322,Conor Washington,Northern Ireland,Heart of Midlothian,67
8323,Sylvain Gbohouo,Ivory Coast,Côte d'Ivoire,67
8324,Diego Torres,Chile,Audax Italiano,67
8325,Sebastián Coris Cardeñosa,Spain,Girona FC,67
8326,송승민 宋晟敏,Korea Republic,Sangju Sangmu FC,67
8327,Ben Sweat,United States,New York City FC,67
8328,Juan Carlos Pereira,Colombia,Unión Magdalena,67
8329,Paul Gladon,Netherlands,Willem II,67
8330,Tayfur Bingöl,Turkey,Alanyaspor,67
8331,Arley José Rodríguez Henry,Colombia,Envigado FC,67
8332,Marvin Ajani,Germany,SV Wehen Wiesbaden,67
8333,Luís Miguel Vieira Babo Machado,Portugal,Moreirense FC,67
8334,Álvaro Traver Navarrete,Spain,Real Sporting de Gijón,67
8335,Mihai Roman,Romania,Universitatea Craiova,67
8336,Borja Domínguez Domínguez,Spain,CD Lugo,67
8337,中野 嘉大,Japan,Hokkaido Consadole Sapporo,67
8338,Mario Kvesić,Bosnia Herzegovina,1. FC Magdeburg,67
8339,Antonio Mlinar Delamea,Slovenia,New England Revolution,67
8340,Faith Friday Obilor,Nigeria,HJK Helsinki,67
8341,Manuel Farrona Pulido,Germany,VfL Osnabrück,67
8342,Philani Zulu,South Africa,Kaizer Chiefs,67
8343,Florian Valot,France,New York Red Bulls,67
8344,Marcos Miers,Paraguay,Club Atlético Aldosivi,67
8345,Moustapha Zeghba,Algeria,Al Wehda,67
8346,Stefan Daisuke Ishizaki,Sweden,IF Elfsborg,67
8347,Mijat Marić,Switzerland,FC Lugano,67
8348,Lee Camp,Northern Ireland,Birmingham City,67
8349,Christian Grindheim,Norway,FK Haugesund,67
8350,Marco Wölfli,Switzerland,BSC Young Boys,67
8351,Damien Perquis,France,Valenciennes FC,67
8352,Ian Henderson,England,Rochdale,67
8353,Abdullah Durak,Turkey,Çaykur Rizespor,67
8354,Ricardo  Clark,United States,Columbus Crew SC,67
8355,Jürgen Gjasula,Albania,1. FC Magdeburg,67
8356,Billy Jones,England,Rotherham United,67
8357,Dean Gerken,England,Colchester United,67
8358,Jake Buxton,England,Burton Albion,67
8359,Ross Wallace,Scotland,Fleetwood Town,67
8360,Fabián Alberto Cubero,Argentina,Vélez Sarsfield,67
8361,Enrique Alberto Bologna Gómez,Argentina,River Plate,67
8362,Ferhat Öztorun,Turkey,Atiker Konyaspor,67
8363,Serdar Özkan,Turkey,Antalyaspor,67
8364,Juan de Dios Prados López,Spain,Perth Glory,67
8365,David Barral Torres,Spain,Racing Santander,67
8366,Iñaki Astiz Ventura,Spain,Legia Warszawa,67
8367,Andrei Cristea,Romania,Politehnica Iaşi,67
8368,Daryl Murphy,Republic of Ireland,Nottingham Forest,67
8369,Markus Halsti,Finland,Esbjerg fB,67
8370,James Coppinger,England,Doncaster Rovers,67
8371,Philipp Netzer,Austria,SCR Altach,67
8372,Jone Samuelsen,Norway,Odds BK,67
8373,Felipe  Patavino Saad,Brazil,Paris FC,67
8374,Steven De Petter,Belgium,Sint-Truidense VV,67
8375,Scott  McDonald,Australia,Western United FC,67
8376,Richard Wood,England,Rotherham United,67
8377,Pablo Sebastián  Valeira Álvarez,Argentina,Arsenal de Sarandí,67
8378,Felice Evacuo,Italy,Trapani,67
8379,Gianni Munari,Italy,Parma,67
8380,Carlos Gerardo Rodríguez Serrano,Mexico,Puebla FC,67
8381,Erwin Hoffer,Austria,FC Admira Wacker Mödling,67
8382,Abraham González Casanova,Spain,Tiburones Rojos de Veracruz,67
8383,Luca Pagliarulo,Italy,Trapani,67
8384,Radosław Cierzniak,Poland,Legia Warszawa,67
8385,Liam Ridgewell,England,Southend United,67
8386,Michael Jakobsen,Denmark,Adelaide United,67
8387,Scott Cuthbert,Scotland,Stevenage,67
8388,Russell Martin,Scotland,Milton Keynes Dons,67
8389,Gabriel Ribas Ródenas,Spain,CF Fuenlabrada,67
8390,James Vaughan,England,Bradford City,67
8391,Michele Troiano,Italy,Ascoli,67
8392,Themistoklis Tzimopoulos,New Zealand,Korona Kielce,67
8393,Chris Maguire,Scotland,Sunderland,67
8394,Ivan Bandalovski,Bulgaria,Bulgaria,67
8395,Jarosław Fojut,Poland,Wisła Płock,67
8396,Marvin Compper,Germany,MSV Duisburg,67
8397,Federico Piovaccari,Italy,Rayo Vallecano,67
8398,Jonathan Parr,Norway,Strømsgodset IF,67
8399,Sebastian Schuppan,Germany,FC Würzburger Kickers,67
8400,Alan Lithgow,Scotland,Livingston FC,67
8401,Simone Aresti,Italy,Cagliari,67
8402,Romano Perticone,Italy,US Salernitana 1919,67
8403,Michael Lumb,Denmark,AC Horsens,67
8404,Brett Pitman,England,Portsmouth,67
8405,Rodrigo López Alvarez,Mexico,Tiburones Rojos de Veracruz,67
8406,今野 泰幸,Japan,Júbilo Iwata,67
8407,Kyle John McFadzean,England,Coventry City,67
8408,Stephen Quinn,Republic of Ireland,Burton Albion,67
8409,Neal  Eardley,Wales,Lincoln City,67
8410,Sam Baldock,England,Reading,67
8411,Lucas Akins,England,Burton Albion,67
8412,Simon Eastwood,England,Oxford United,67
8413,John Mousinho,England,Oxford United,67
8414,David Arturo Ferreira Rico,Colombia,Unión Magdalena,67
8415,Cristian Eduardo Canío Manosalva,Chile,Coquimbo Unido,67
8416,Robert Strauß,Germany,1. FC Heidenheim 1846,67
8417,Dean Furman,South Africa,South Africa,67
8418,Gary Roberts,England,Wigan Athletic,67
8419,Stephan Fürstner,Germany,Eintracht Braunschweig,67
8420,Moreno Costanzo,Switzerland,FC St. Gallen,67
8421,Luigi Alberto Scaglia,Italy,Parma,67
8422,Simon Pontdemé,France,FC Chambly Oise,67
8423,Kees Luijckx,Netherlands,SønderjyskE,67
8424,Antonio Piccolo,Italy,US Cremonese,67
8425,Scott Jamieson,Australia,Melbourne City FC,67
8426,Amin Nouri,Norway,Vålerenga Fotball,67
8427,José Joaquín Martínez Valadez,Mexico,Monarcas Morelia,67
8428,Iriome González González,Spain,CD Lugo,67
8429,Leigh Broxham,Australia,Melbourne Victory,67
8430,Nordin Gerzić,Sweden,Örebro SK,67
8431,Pierre Bengtsson,Sweden,FC København,67
8432,Andreas Landgren,Sweden,Helsingborgs IF,67
8433,François Bellugou,France,AJ Auxerre,67
8434,秦升,China PR,Dalian YiFang FC,67
8435,郑龙,China PR,Dalian YiFang FC,67
8436,Erling Knudtzon,Norway,Molde FK,67
8437,Jamie Jones,England,Wigan Athletic,67
8438,程月磊,China PR,Guangzhou R&F FC,67
8439,Kieran Agard,England,Milton Keynes Dons,67
8440,Krystian Pearce,England,Mansfield Town,67
8441,Muhamed Keita,Norway,Strømsgodset IF,67
8442,Tom Elliott,England,Millwall,67
8443,Sébastien Wüthrich,Switzerland,Servette FC,67
8444,Konstantin Engel,Kazakhstan,VfL Osnabrück,67
8445,Lukas Königshofer,Austria,KFC Uerdingen 05,67
8446,Mario Humberto De Luna Saucedo,Mexico,Atlético de San Luis,67
8447,Joachim Thomassen,Norway,Sarpsborg 08 FF,67
8448,Jan-Philipp Kalla,Germany,FC St. Pauli,67
8449,Luke Daniels,England,Brentford,67
8450,Chris Martin,Scotland,Derby County,67
8451,Mario Daniel Vega,Argentina,San Jose Earthquakes,67
8452,Assani Lukimya-Mulongoti,DR Congo,KFC Uerdingen 05,67
8453,Tommy Høiland,Norway,Viking FK,67
8454,Ched Evans,Wales,Fleetwood Town,67
8455,Luciano Fabián Monzón,Argentina,Atlético Tucumán,67
8456,Shea Salinas,United States,San Jose Earthquakes,67
8457,顾操,China PR,Henan Jianye FC,67
8458,Israel Sabdi Jiménez Nañez,Mexico,FC Juárez,67
8459,Eduardo da Silva Nascimento Neto,Brazil,Nagoya Grampus,67
8460,George Ulises Corral Ang,Mexico,Querétaro,67
8461,Emir Kujović,Sweden,Djurgårdens IF,67
8462,Michal Peškovič,Slovakia,Cracovia,67
8463,Abdoul Karim Yoda,France,Racing Santander,67
8464,Ole Kittner,Germany,SC Preußen Münster,67
8465,Marcin Pietrowski,Poland,Piast Gliwice,67
8466,Atdhe Nuhiu,Kosovo,Sheffield Wednesday,67
8467,Francisco José Sandaza Asensio,Spain,AD Alcorcón,67
8468,Robin Söder,Sweden,IFK Göteborg,67
8469,Matteo Bruscagin,Italy,Venezia FC,67
8470,Zdeněk Ondrášek,Czech Republic,FC Dallas,67
8471,Francesco Di Tacchio,Italy,US Salernitana 1919,67
8472,Craig Noone,England,Melbourne City FC,67
8473,Lamine Gassama,Senegal,Göztepe SK,67
8474,Korcan Çelikay,Turkey,MKE Ankaragücü,67
8475,Hugo Fraile Martín,Spain,CF Fuenlabrada,67
8476,Michał Janota,Poland,Al Fateh,67
8477,Adaílton dos Santos da Silva,Brazil,Júbilo Iwata,67
8478,Nicolás Martín Gorobsov,Argentina,FC Voluntari,67
8479,Chris Pontius,United States,LA Galaxy,67
8480,Elio Castro Guadarrama,Mexico,FC Juárez,67
8481,Robert Lundström,Sweden,AIK,67
8482,仓田 秋,Japan,Gamba Osaka,67
8483,田口 泰士,Japan,Júbilo Iwata,67
8484,Hassan Muath Fallatah,Saudi Arabia,Al Shabab,67
8485,Abdulmalek Abdullah Al Khaibri,Saudi Arabia,Al Shabab,67
8486,Hrvoje Milić,Croatia,Crotone,67
8487,Erik Friberg,Sweden,BK Häcken,67
8488,Matthew Jurman,Australia,Al Ittihad,67
8489,Viktor Lundberg,Sweden,BK Häcken,67
8490,Anthony Michel Taugourdeau,France,Trapani,67
8491,Murray Davidson,Scotland,St. Johnstone FC,67
8492,Shane Ferguson,Northern Ireland,Millwall,67
8493,Nathan Thompson,England,Peterborough United,67
8494,Giorgi Merebashvili,Georgia,Wisła Płock,67
8495,Patrick Schönfeld,Germany,SV Wehen Wiesbaden,67
8496,Bobby Shuttleworth,United States,Minnesota United FC,67
8497,Thomas Schrammel,Austria,SK Sturm Graz,67
8498,Sebastian Mielitz,Germany,SønderjyskE,67
8499,Romário Pereira Sipião,Brazil,Kalmar FF,67
8500,Florin Berenguer,France,Melbourne City FC,67
8501,Pape  N'Diaye Souaré,Senegal,ESTAC Troyes,67
8502,José Egas dos Santos Branco,Portugal,Vitória de Setúbal,67
8503,Tyler Deric,United States,Houston Dynamo,67
8504,Christian Groß,Germany,SV Werder Bremen,67
8505,Bruno André Freitas Monteiro,Portugal,CD Tondela,67
8506,Billy Kee,Northern Ireland,Accrington Stanley,67
8507,Aristidis Soiledis,Greece,FCSB (Steaua),67
8508,Max Grün,Germany,Borussia Mönchengladbach,67
8509,Airam López Cabrera,Spain,Extremadura UD,67
8510,Dorian Lévêque,France,Le Mans FC,67
8511,Alper Uludağ,Turkey,Atiker Konyaspor,67
8512,Simon Moore,England,Sheffield United,67
8513,Jonathan Tinhan,France,Grenoble Foot 38,67
8514,Romain Grange,France,La Berrichonne de Châteauroux,67
8515,Kaan Kanak,Turkey,Alanyaspor,67
8516,Sam Winnall,England,Sheffield Wednesday,67
8517,Aymen Mathlouthi,Tunisia,Al Adalah,67
8518,Hans Martínez,Chile,CD Universidad de Concepción,67
8519,Boniek García,Honduras,Houston Dynamo,67
8520,Alessandro Bassoli,Italy,Pordenone,67
8521,Lars Vilsvik,Norway,Strømsgodset IF,67
8522,Yasser Abdullah Al Mosailem,Saudi Arabia,Al Ahli,67
8523,Adam Straith,Canada,FC Hansa Rostock,67
8524,Eunan O'Kane,Republic of Ireland,Leeds United,67
8525,Jonathan Leonardo Lacerda Araújo,Uruguay,FC Juárez,67
8526,Simon Makienok Christoffersen,Denmark,FC Utrecht,67
8527,Mark van der Maarel,Netherlands,FC Utrecht,67
8528,Leandro Lucas Marín,Argentina,Patronato,67
8529,André Calisir,Armenia,IFK Göteborg,67
8530,Ivan Franjić,Australia,Perth Glory,67
8531,Liam Palmer,Scotland,Sheffield Wednesday,67
